t,plant,axis,metamer,organ,sucrose,temperature,proteins,amino_acids,day,light,leaf_pseudo_age
1792,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4273646.081
1792,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1792,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1793,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4275146.081
1793,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1793,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1794,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4276646.081
1794,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1794,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1795,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4278146.081
1795,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1795,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1796,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4279646.081
1796,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1796,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1797,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4281146.081
1797,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1797,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1798,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,day,4282646.081
1798,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,day,2161501.663
1798,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,day,2161501.663
1799,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,75,night,4284146.081
1799,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,75,night,2161501.663
1799,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,75,night,2161501.663
1800,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4285646.081
1800,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1800,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1801,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4287146.081
1801,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1801,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1802,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4288646.081
1802,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1802,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1803,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4290146.081
1803,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1803,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1804,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4291646.081
1804,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1804,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1805,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4293146.081
1805,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1805,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1806,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4294646.081
1806,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1806,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1807,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4296146.081
1807,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1807,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1808,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4297646.081
1808,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1808,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1809,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4299146.081
1809,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1809,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1810,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4300646.081
1810,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1810,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1811,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4302146.081
1811,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1811,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1812,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4303646.081
1812,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1812,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1813,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4305146.081
1813,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1813,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1814,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4306646.081
1814,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1814,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1815,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4308146.081
1815,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1815,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1816,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4309646.081
1816,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1816,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1817,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4311146.081
1817,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1817,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1818,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4312646.081
1818,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1818,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1819,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4314146.081
1819,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1819,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1820,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4315646.081
1820,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1820,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1821,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4317146.081
1821,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1821,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1822,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,day,4318646.081
1822,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,day,2161501.663
1822,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,day,2161501.663
1823,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,76,night,4320146.081
1823,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,76,night,2161501.663
1823,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,76,night,2161501.663
1824,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4321646.081
1824,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1824,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1825,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4323146.081
1825,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1825,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1826,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4324646.081
1826,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1826,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1827,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4326146.081
1827,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1827,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1828,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4327646.081
1828,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1828,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1829,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4329146.081
1829,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1829,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1830,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4330646.081
1830,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1830,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1831,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4332146.081
1831,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1831,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1832,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4333646.081
1832,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1832,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1833,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4335146.081
1833,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1833,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1834,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4336646.081
1834,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1834,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1835,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4338146.081
1835,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1835,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1836,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4339646.081
1836,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1836,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1837,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4341146.081
1837,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1837,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1838,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4342646.081
1838,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1838,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1839,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4344146.081
1839,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1839,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1840,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4345646.081
1840,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1840,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1841,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4347146.081
1841,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1841,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1842,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4348646.081
1842,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1842,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1843,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4350146.081
1843,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1843,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1844,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4351646.081
1844,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1844,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1845,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4353146.081
1845,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1845,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1846,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,day,4354646.081
1846,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,day,2161501.663
1846,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,day,2161501.663
1847,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,77,night,4356146.081
1847,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,77,night,2161501.663
1847,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,77,night,2161501.663
1848,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4357646.081
1848,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1848,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1849,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4359146.081
1849,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1849,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1850,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4360646.081
1850,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1850,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1851,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4362146.081
1851,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1851,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1852,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4363646.081
1852,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1852,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1853,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4365146.081
1853,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1853,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1854,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4366646.081
1854,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1854,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1855,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4368146.081
1855,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1855,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1856,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4369646.081
1856,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1856,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1857,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4371146.081
1857,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1857,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1858,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4372646.081
1858,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1858,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1859,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4374146.081
1859,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1859,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1860,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4375646.081
1860,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1860,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1861,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4377146.081
1861,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1861,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1862,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4378646.081
1862,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1862,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1863,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4380146.081
1863,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1863,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1864,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4381646.081
1864,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1864,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1865,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4383146.081
1865,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1865,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1866,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4384646.081
1866,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1866,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1867,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4386146.081
1867,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1867,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1868,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4387646.081
1868,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1868,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1869,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4389146.081
1869,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1869,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1870,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,day,4390646.081
1870,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,day,2161501.663
1870,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,day,2161501.663
1871,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,78,night,4392146.081
1871,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,78,night,2161501.663
1871,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,78,night,2161501.663
1872,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4393646.081
1872,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1872,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1873,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4395146.081
1873,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1873,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1874,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4396646.081
1874,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1874,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1875,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4398146.081
1875,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1875,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1876,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4399646.081
1876,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1876,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1877,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4401146.081
1877,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1877,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1878,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,night,4402646.081
1878,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,night,2161501.663
1878,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,night,2161501.663
1879,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,day,4404146.081
1879,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,day,2161501.663
1879,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,day,2161501.663
1880,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,day,4405646.081
1880,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,day,2161501.663
1880,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,day,2161501.663
1881,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,day,4407146.081
1881,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,day,2161501.663
1881,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,day,2161501.663
1882,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,day,4408646.081
1882,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,day,2161501.663
1882,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,day,2161501.663
1883,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,day,4410146.081
1883,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,day,2161501.663
1883,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,day,2161501.663
1884,1,MS,3,hiddenzone,0.4747872,8,0.24545102,0.02340554,79,day,4411646.081
1884,1,MS,4,hiddenzone,0.2476153,8,0.0396223,0.00469575,79,day,2161501.663
1884,1,MS,5,hiddenzone,123.6316683,8,16.43510545,1.94948914,79,day,2161501.663
