t,plant,axis,metamer,organ,element,green_area,sucrose,temperature_init,transpiration,amino_acids,proteins,day,light,Tr,age,,t_init,hour_init,day_init,light_init,Tr_init
372,1,MS,1,sheath,StemElement,0.00026861,7.95778038,6.18529696,0.00002562,0.60598531,3.2462343,16,day,0.27507117,319.4107289,,372,24,17,night,0.03554506
372,1,MS,2,blade,LeafElement1,0.00024107,22.7951033,6.35017104,0.00002461,1.67595337,29.6984525,16,day,0.5171269,239.4107289,,372,24,17,night,0.0384
372,1,MS,2,sheath,HiddenElement,0.000248,7.94641416,5.564,0.0000248,0.60363641,4.16919654,16,day,0,239.4107289,,372,24,17,night,0
372,1,MS,2,sheath,StemElement,0.00000471,0.13850531,6.22175745,0.00000046,0.01010086,0.07457346,16,day,0.11860372,239.4107289,,372,24,17,night,0.03630895
372,1,MS,3,blade,LeafElement1,0.00031396,28.77345555,6.35369134,0.00003149,2.12203376,40.80045017,16,day,0.50166175,159.4107289,,372,24,17,night,0.03852561
372,1,MS,4,blade,LeafElement1,0.00011851,13.61425255,6.33717826,0.00001512,0.97465856,21.32789203,16,day,0.4213724,73.98321979,,372,24,17,night,0.03832509
372,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,16,day,NA,0,,372,24,17,night,NA
373,1,MS,1,blade,LeafElement1,0.00019533,19.06846779,6.33431465,0.00002067,1.41218258,20.94552898,16,day,0.79538583,319.6308317,,373,1,17,night,0.03410351
373,1,MS,1,sheath,StemElement,0.00026861,7.87826385,6.18529696,0.00002562,0.60478374,3.24898396,16,day,0.38321578,319.6308317,,373,1,17,night,0.03173252
373,1,MS,2,blade,LeafElement1,0.00024107,22.50787837,6.35017104,0.00002461,1.67046244,29.69777255,16,day,0.81236119,239.6308317,,373,1,17,night,0.03430586
373,1,MS,2,sheath,HiddenElement,0.000248,7.86890413,5.564,0.0000248,0.60309984,4.17159512,16,day,0,239.6308317,,373,1,17,night,0
373,1,MS,2,sheath,StemElement,0.00000471,0.13698351,6.22175745,0.00000046,0.01007708,0.0746194,16,day,0.16230008,239.6308317,,373,1,17,night,0.03242067
373,1,MS,3,blade,LeafElement1,0.00031396,28.39552449,6.35369134,0.00003149,2.11460387,40.79866752,16,day,0.80013381,159.6308317,,373,1,17,night,0.03441925
373,1,MS,4,blade,LeafElement1,0.00011915,13.5285459,6.33717826,0.0000152,0.97692196,21.42610974,16,day,0.67443698,74.20332267,,373,1,17,night,0.03423908
373,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,16,day,NA,0,,373,1,17,night,NA
374,1,MS,1,blade,LeafElement1,0.00019533,18.83614183,6.82214276,0.00002136,1.4088191,20.94523635,16,day,0.99702456,319.8524446,,374,2,17,night,0.04445451
374,1,MS,1,sheath,StemElement,0.00026861,7.79332834,6.66888136,0.00002644,0.60409642,3.25177886,16,day,0.4913885,319.8524446,,374,2,17,night,0.04134614
374,1,MS,2,blade,LeafElement1,0.00024107,22.22217054,6.83847492,0.00002543,1.66608083,29.69704634,16,day,1.0210605,239.8524446,,374,2,17,night,0.04471996
374,1,MS,2,sheath,HiddenElement,0.000248,7.7856685,5.539,0.0000248,0.60224178,4.17403403,16,day,0,239.8524446,,374,2,17,night,0
374,1,MS,2,sheath,StemElement,0.00000471,0.13539614,6.70633809,0.00000048,0.01005803,0.07466609,16,day,0.22985551,239.8524446,,374,2,17,night,0.04224782
374,1,MS,3,blade,LeafElement1,0.00031396,28.02400721,6.84210148,0.00003254,2.10872812,40.79680839,16,day,1.0100885,159.8524446,,374,2,17,night,0.04486884
374,1,MS,4,blade,LeafElement1,0.00011979,13.44005559,6.82516144,0.00001578,0.97914244,21.52496968,16,day,0.86120835,74.42493556,,374,2,17,night,0.0446334
374,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,16,day,NA,0,,374,2,17,night,NA
375,1,MS,1,blade,LeafElement1,0.00019533,18.60782815,6.82214276,0.00002136,1.40532343,20.94489493,16,day,0.76790817,320.0781107,,375,3,17,night,0.06218389
375,1,MS,1,sheath,StemElement,0.00026861,7.7063745,6.66888136,0.00002644,0.60288459,3.25474092,16,day,0.40994265,320.0781107,,375,3,17,night,0.05774613
375,1,MS,2,blade,LeafElement1,0.00024107,21.94469273,6.83847492,0.00002543,1.66169407,29.69623412,16,day,0.78308138,240.0781107,,375,3,17,night,0.06256361
375,1,MS,2,sheath,HiddenElement,0.000248,7.69970067,5.539,0.0000248,0.60094991,4.17661928,16,day,0,240.0781107,,375,3,17,night,0
375,1,MS,2,sheath,StemElement,0.00000471,0.13383262,6.70633809,0.00000048,0.01003127,0.07471556,16,day,0.19427092,240.0781107,,375,3,17,night,0.05903159
375,1,MS,3,blade,LeafElement1,0.00031396,27.66679008,6.84210148,0.00003254,2.10298265,40.79478097,16,day,0.7670482,160.0781107,,375,3,17,night,0.06277682
375,1,MS,4,blade,LeafElement1,0.00012046,13.34628096,6.82516144,0.00001586,0.98129492,21.6255457,16,day,0.6532718,74.65060162,,375,3,17,night,0.06244124
375,1,MS,5,blade,LeafElement1,0,NA,15,0,NA,NA,16,day,NA,0,,375,3,17,night,NA
376,1,MS,1,blade,LeafElement1,0.00019533,18.3765537,7.21217548,0.00002193,1.40254302,20.94453483,16,day,0.19838839,320.3095783,,376,4,17,night,0.0609209
376,1,MS,1,sheath,StemElement,0.00026861,7.61721139,7.05546799,0.0000271,0.60239483,3.25762817,16,day,0.15010218,320.3095783,,376,4,17,night,0.0566117
376,1,MS,2,blade,LeafElement1,0.00024107,21.66479691,7.22889504,0.0000261,1.65825653,29.69540518,16,day,0.19877507,240.3095783,,376,4,17,night,0.06128932
376,1,MS,2,sheath,HiddenElement,0.000248,7.61140895,5.6785,0.0000248,0.59992011,4.17913934,16,day,0,240.3095783,,376,4,17,night,0
376,1,MS,2,sheath,StemElement,0.00000471,0.13221462,7.09373169,0.00000049,0.01001316,0.07476376,16,day,0.08343305,240.3095783,,376,4,17,night,0.05786044
